,signal__required_value__fan_exahust_air,signal__required_value__heater_valve,air_temperature__required_value__exahust_air_inlet,air_temperature__max__supply_air_outlet,water_temperature__real_value__heater_behind,air_temperature__real_value__exahust_air_inlet,air_temperature__min__supply_air_outlet,air_temperature__real_value__supply_air_outlet,water_temperature__real_value__chiller_behind,signal__required_value__heat_recovery_bypass,water_temperature__real_value__heater_before,logic__real_value__fan_exahust_air,logic__required_value__heater,logic__required_value__chiller_pump,logic__required_value__heater_pump,logic__required_value__chiller,signal__required_value__chiller_valve
159787,-4.687299271425355e-05,0.0025711832701955264,-2.909743228688913e-05,5.210431167830982e-05,9.795239275567878e-05,0.0003431758954905501,-8.080139005178391e-05,0.0001803147600668132,-7.758508986577277e-05,-2.681533170679725e-05,1.1940398128862805e-05,3.582591338131763e-05,-0.00047006812681663377,-5.128278655239221e-06,8.908063077725388e-05,-0.0010448693315505807,-0.005337151837129096
159795,-4.6822756407335015e-05,0.0025689216225607877,-2.7857969126020723e-05,5.1822146078751105e-05,9.451079954440765e-05,0.0003346377502326325,-7.926629181421199e-05,0.00016749587417700447,-7.522457231339707e-05,-2.6613552288590838e-05,1.1812933502550858e-05,3.5114029069604325e-05,-0.00047177944148913905,-5.103737666776226e-06,8.908147151036962e-05,-0.0010414492082259769,-0.00534057962679057
159801,-4.721077242184109e-05,0.0025859468778629854,-2.8115315489369622e-05,5.241869982252409e-05,9.423561883109275e-05,0.00033444164491181036,-7.971000012293054e-05,0.0001658602324722629,-7.33177895059891e-05,-2.6309350184559432e-05,1.089031324184012e-05,3.567286084267074e-05,-0.0004728040025136808,-5.191214791252694e-06,8.875713622592514e-05,-0.0010585020250748938,-0.0053362544284938284
160706,1.1565383676449764e-05,1.3619236101357511e-05,-2.501536667349448e-05,-4.4323041090696007e-05,0.00031870232073075925,5.215124310443232e-05,-7.063353910723704e-06,-7.601293503320468e-05,-1.0960555979165869e-05,3.5017736411869405e-05,-5.388465446329726e-06,1.777719754602641e-05,0.0005308277374580199,-5.8500401187565765e-06,7.310520353766238e-05,-0.0010341741333943703,-0.0053643372779919145
160745,-2.17264342184878e-05,1.672232811557658e-08,1.1296663605551323e-05,-3.0167027195807717e-05,0.00017175045808987674,-5.335465802768512e-05,2.683205244797943e-05,-8.860762175566441e-06,2.9221089682608945e-05,-1.3060390531494955e-05,-6.787484342092191e-06,-3.694992937705056e-06,-8.816066742178958e-06,-4.730085783434437e-06,5.544386159181498e-06,-0.001013181309062874,-0.005367310353847719
160807,-1.2825132652598545e-05,-1.438853969522307e-06,1.3138043847380076e-05,5.4408954336048126e-06,-3.8010650509420992e-06,-1.5394154605046493e-06,5.931807862166138e-06,2.0930188308784477e-05,-7.017145570510264e-06,-1.1550016138748457e-05,-7.333878154230194e-06,-3.5347305252855307e-07,-1.2543767027355225e-05,-4.779685949087347e-06,2.3133688794250827e-07,-0.001021208896603162,-0.005366857180092093
161562,-4.345093870814861e-05,0.00011483817312320348,-1.6707386131174277e-05,-1.0576114552080771e-05,0.0005422002649610602,-0.00010455333604067428,2.710739923050803e-05,-2.0373285495411298e-05,-1.1028045442806934e-05,4.1146962754986263e-05,-1.1852162590036218e-05,2.6293152966595642e-05,-3.451825456848589e-05,-5.560337268044824e-06,-8.811266839259668e-05,-0.0010203151694520513,-0.005362736411501986
161591,-4.5037620912579506e-05,6.209642066676719e-05,-1.9922535353367055e-05,-1.0330335020581583e-05,0.0005613107931350049,-9.037817265261457e-05,2.4295957856818812e-05,-5.024358728449409e-05,2.113247808040933e-06,4.263979426097607e-05,-1.0324345939671658e-05,2.050353886273144e-05,-6.929102647121721e-07,-5.5181505258575615e-06,-9.166791822400859e-05,-0.0010219977843431568,-0.00535632408947955
161616,-1.4816399172989034e-05,-1.5010881834597487e-06,-1.2133194549696744e-05,-1.0701446285845352e-05,4.389672047341601e-05,5.815527796979223e-05,-9.529658284718443e-06,2.7267388670056695e-05,-9.74828439103916e-06,-1.2120319383796487e-05,3.1366343579194866e-06,7.947646338456667e-06,-1.1286635584158099e-05,-4.278027397483109e-06,1.7674280432335227e-06,-0.0010183082374635244,-0.005368099803100228
162843,-1.2578749437304762e-05,-1.2500806664458126e-06,1.2718476987756463e-05,-5.935604596322358e-07,-1.7656753921272214e-06,-6.8021011404263455e-06,7.6025313803190015e-06,4.180112944387933e-06,2.3042124821490783e-06,-1.1211107282537134e-05,-6.990469258788167e-06,-1.374707843754979e-06,-1.1948455833659582e-05,-4.746310307269683e-06,2.474972656036226e-07,-0.001019255140276281,-0.0053670361850861525
