dataset_name,model_name,metric,category,direction,xai_method,median,rank,is_best,best_methods,interpretation
ARAMIS20,IForest,LocalLipschitzEstimate,Robustness,lower,MAPLE,3.68989052377552,2.0,False,SHAP,mayor estabilidad local
ARAMIS20,IForest,LocalLipschitzEstimate,Robustness,lower,SHAP,3.4884769894575474,1.0,True,SHAP,mayor estabilidad local
ARAMIS20,IForest,MaxSensitivity,Robustness,lower,LIME,1.3290202382368275,1.0,True,LIME,menor sensibilidad máxima
ARAMIS20,IForest,MaxSensitivity,Robustness,lower,MAPLE,1.6003845336158449,2.0,False,LIME,menor sensibilidad máxima
ARAMIS20,IForest,MaxSensitivity,Robustness,lower,SHAP,1.8621409568501348,3.0,False,LIME,menor sensibilidad máxima
ARAMIS20,IForest,Monotonicity,Faithfulness,higher,LIME,1.0,1.0,True,"LIME, MAPLE, SHAP",mayor monotonicidad
ARAMIS20,IForest,Monotonicity,Faithfulness,higher,MAPLE,1.0,1.0,True,"LIME, MAPLE, SHAP",mayor monotonicidad
ARAMIS20,IForest,Monotonicity,Faithfulness,higher,SHAP,1.0,1.0,True,"LIME, MAPLE, SHAP",mayor monotonicidad
ARAMIS20,IForest,MonotonicityCorrelation,Faithfulness,higher,LIME,0.2142857142857143,2.0,False,MAPLE,mayor correlación monotónica
ARAMIS20,IForest,MonotonicityCorrelation,Faithfulness,higher,MAPLE,0.3035714285714286,1.0,True,MAPLE,mayor correlación monotónica
ARAMIS20,IForest,MonotonicityCorrelation,Faithfulness,higher,SHAP,0.0,3.0,False,MAPLE,mayor correlación monotónica
ARAMIS20,IForest,MonotonicityMetric,Faithfulness,higher,LIME,0.0,1.0,True,"LIME, MAPLE, SHAP",mayor cumplimiento de monotonicidad
ARAMIS20,IForest,MonotonicityMetric,Faithfulness,higher,MAPLE,0.0,1.0,True,"LIME, MAPLE, SHAP",mayor cumplimiento de monotonicidad
ARAMIS20,IForest,MonotonicityMetric,Faithfulness,higher,SHAP,0.0,1.0,True,"LIME, MAPLE, SHAP",mayor cumplimiento de monotonicidad
ARAMIS20,IForest,NonSensitivity,Fidelity,lower,LIME,1.0,1.0,True,"LIME, MAPLE, SHAP",menor sensibilidad a características irrelevantes
ARAMIS20,IForest,NonSensitivity,Fidelity,lower,MAPLE,1.0,1.0,True,"LIME, MAPLE, SHAP",menor sensibilidad a características irrelevantes
ARAMIS20,IForest,NonSensitivity,Fidelity,lower,SHAP,1.0,1.0,True,"LIME, MAPLE, SHAP",menor sensibilidad a características irrelevantes
ARAMIS20,IForest,RelativeInputStability,Robustness,lower,LIME,2.209163841665959,2.0,False,MAPLE,mayor estabilidad frente a cambios en la entrada
ARAMIS20,IForest,RelativeInputStability,Robustness,lower,MAPLE,0.9463022778085628,1.0,True,MAPLE,mayor estabilidad frente a cambios en la entrada
ARAMIS20,IForest,RelativeInputStability,Robustness,lower,SHAP,4.492954896415085,3.0,False,MAPLE,mayor estabilidad frente a cambios en la entrada
ARAMIS20,IForest,RelativeOutputStability,Robustness,lower,LIME,262.05205919709397,3.0,False,MAPLE,mayor estabilidad relativa en la salida
ARAMIS20,IForest,RelativeOutputStability,Robustness,lower,MAPLE,12.52258897425532,1.0,True,MAPLE,mayor estabilidad relativa en la salida
ARAMIS20,IForest,RelativeOutputStability,Robustness,lower,SHAP,44.18513451587485,2.0,False,MAPLE,mayor estabilidad relativa en la salida
ARAMIS20,IForest,Sparseness,Complexity,higher,LIME,0.3213677883749466,3.0,False,MAPLE,atribuciones más concentradas
ARAMIS20,IForest,Sparseness,Complexity,higher,MAPLE,0.5261729329843792,1.0,True,MAPLE,atribuciones más concentradas
ARAMIS20,IForest,Sparseness,Complexity,higher,SHAP,0.39426889024405165,2.0,False,MAPLE,atribuciones más concentradas
ARAMIS20,IForest,Sufficiency,Faithfulness,higher,LIME,0.9272486772486773,2.0,False,SHAP,mayor suficiencia
ARAMIS20,IForest,Sufficiency,Faithfulness,higher,MAPLE,0.9,3.0,False,SHAP,mayor suficiencia
ARAMIS20,IForest,Sufficiency,Faithfulness,higher,SHAP,0.9482758620689656,1.0,True,SHAP,mayor suficiencia
ARAMIS20,MCD,AvgSensitivity,Sensitivity,lower,LIME,0.6834918934715688,2.0,False,MAPLE,menor sensibilidad media
ARAMIS20,MCD,AvgSensitivity,Sensitivity,lower,MAPLE,0.48784545973093185,1.0,True,MAPLE,menor sensibilidad media
ARAMIS20,MCD,AvgSensitivity,Sensitivity,lower,SHAP,1.8186180381414174,3.0,False,MAPLE,menor sensibilidad media
ARAMIS20,MCD,Completeness,Fidelity,higher,LIME,0.0,1.0,True,"LIME, MAPLE, SHAP",más completo
ARAMIS20,MCD,Completeness,Fidelity,higher,MAPLE,0.0,1.0,True,"LIME, MAPLE, SHAP",más completo
ARAMIS20,MCD,Completeness,Fidelity,higher,SHAP,0.0,1.0,True,"LIME, MAPLE, SHAP",más completo
ARAMIS20,MCD,Complexity,Complexity,lower,LIME,1.550319701892144,2.0,False,MAPLE,explicaciones menos complejas
ARAMIS20,MCD,Complexity,Complexity,lower,MAPLE,1.418923599349402,1.0,True,MAPLE,explicaciones menos complejas
ARAMIS20,MCD,Complexity,Complexity,lower,SHAP,1.5771768742159273,3.0,False,MAPLE,explicaciones menos complejas
ARAMIS20,MCD,Consistency,Faithfulness,lower,LIME,0.9047619047475436,1.0,True,"LIME, MAPLE, SHAP",mayor consistencia
ARAMIS20,MCD,Consistency,Faithfulness,lower,MAPLE,0.9047619047475436,1.0,True,"LIME, MAPLE, SHAP",mayor consistencia
ARAMIS20,MCD,Consistency,Faithfulness,lower,SHAP,0.9047619047475436,1.0,True,"LIME, MAPLE, SHAP",mayor consistencia
ARAMIS20,MCD,Faithfulness,Faithfulness,higher,LIME,-0.434519475102066,2.0,False,MAPLE,mayor fidelidad
ARAMIS20,MCD,Faithfulness,Faithfulness,higher,MAPLE,-0.039124479214119656,1.0,True,MAPLE,mayor fidelidad
ARAMIS20,MCD,Faithfulness,Faithfulness,higher,SHAP,-0.8567072829971594,3.0,False,MAPLE,mayor fidelidad
ARAMIS20,MCD,FaithfulnessEstimate,Faithfulness,higher,LIME,-0.3678436221406624,3.0,False,MAPLE,mayor estimación de fidelidad
ARAMIS20,MCD,FaithfulnessEstimate,Faithfulness,higher,MAPLE,0.1140691502874632,1.0,True,MAPLE,mayor estimación de fidelidad
ARAMIS20,MCD,FaithfulnessEstimate,Faithfulness,higher,SHAP,0.05032727756548745,2.0,False,MAPLE,mayor estimación de fidelidad
ARAMIS20,MCD,LocalLipschitzEstimate,Robustness,lower,LIME,7.957597774798579,3.0,False,SHAP,mayor estabilidad local
ARAMIS20,MCD,LocalLipschitzEstimate,Robustness,lower,MAPLE,3.141188151549322,2.0,False,SHAP,mayor estabilidad local
ARAMIS20,MCD,LocalLipschitzEstimate,Robustness,lower,SHAP,0.9170539736369494,1.0,True,SHAP,mayor estabilidad local
ARAMIS20,MCD,MaxSensitivity,Robustness,lower,LIME,1.4654497959749082,2.0,False,MAPLE,menor sensibilidad máxima
ARAMIS20,MCD,MaxSensitivity,Robustness,lower,MAPLE,1.1071879480509002,1.0,True,MAPLE,menor sensibilidad máxima
ARAMIS20,MCD,MaxSensitivity,Robustness,lower,SHAP,5.561864050660553,3.0,False,MAPLE,menor sensibilidad máxima
ARAMIS20,MCD,Monotonicity,Faithfulness,higher,LIME,1.0,1.0,True,"LIME, MAPLE, SHAP",mayor monotonicidad
ARAMIS20,MCD,Monotonicity,Faithfulness,higher,MAPLE,1.0,1.0,True,"LIME, MAPLE, SHAP",mayor monotonicidad
ARAMIS20,MCD,Monotonicity,Faithfulness,higher,SHAP,1.0,1.0,True,"LIME, MAPLE, SHAP",mayor monotonicidad
ARAMIS20,MCD,MonotonicityCorrelation,Faithfulness,higher,LIME,0.33928571428571436,3.0,False,SHAP,mayor correlación monotónica
ARAMIS20,MCD,MonotonicityCorrelation,Faithfulness,higher,MAPLE,0.5714285714285715,2.0,False,SHAP,mayor correlación monotónica
ARAMIS20,MCD,MonotonicityCorrelation,Faithfulness,higher,SHAP,0.6785714285714287,1.0,True,SHAP,mayor correlación monotónica
ARAMIS20,MCD,MonotonicityMetric,Faithfulness,higher,LIME,0.0,1.0,True,"LIME, MAPLE, SHAP",mayor cumplimiento de monotonicidad
ARAMIS20,MCD,MonotonicityMetric,Faithfulness,higher,MAPLE,0.0,1.0,True,"LIME, MAPLE, SHAP",mayor cumplimiento de monotonicidad
ARAMIS20,MCD,MonotonicityMetric,Faithfulness,higher,SHAP,0.0,1.0,True,"LIME, MAPLE, SHAP",mayor cumplimiento de monotonicidad
ARAMIS20,MCD,NonSensitivity,Fidelity,lower,LIME,1.0,1.0,True,"LIME, MAPLE, SHAP",menor sensibilidad a características irrelevantes
ARAMIS20,MCD,NonSensitivity,Fidelity,lower,MAPLE,1.0,1.0,True,"LIME, MAPLE, SHAP",menor sensibilidad a características irrelevantes
ARAMIS20,MCD,NonSensitivity,Fidelity,lower,SHAP,1.0,1.0,True,"LIME, MAPLE, SHAP",menor sensibilidad a características irrelevantes
ARAMIS20,MCD,RelativeInputStability,Robustness,lower,LIME,4.683625459967659,1.0,True,LIME,mayor estabilidad frente a cambios en la entrada
ARAMIS20,MCD,RelativeInputStability,Robustness,lower,MAPLE,6.82297153998093,2.0,False,LIME,mayor estabilidad frente a cambios en la entrada
ARAMIS20,MCD,RelativeInputStability,Robustness,lower,SHAP,8.479804752370148,3.0,False,LIME,mayor estabilidad frente a cambios en la entrada
ARAMIS20,MCD,RelativeOutputStability,Robustness,lower,LIME,11037.646483514716,2.0,False,SHAP,mayor estabilidad relativa en la salida
ARAMIS20,MCD,RelativeOutputStability,Robustness,lower,MAPLE,15732.742124865605,3.0,False,SHAP,mayor estabilidad relativa en la salida
ARAMIS20,MCD,RelativeOutputStability,Robustness,lower,SHAP,10112.21477728881,1.0,True,SHAP,mayor estabilidad relativa en la salida
ARAMIS20,MCD,Sparseness,Complexity,higher,LIME,0.47270483867524327,2.0,False,MAPLE,atribuciones más concentradas
ARAMIS20,MCD,Sparseness,Complexity,higher,MAPLE,0.5259676604468795,1.0,True,MAPLE,atribuciones más concentradas
ARAMIS20,MCD,Sparseness,Complexity,higher,SHAP,0.4545334453303292,3.0,False,MAPLE,atribuciones más concentradas
ARAMIS20,MCD,Sufficiency,Faithfulness,higher,LIME,0.975609756097561,2.0,False,SHAP,mayor suficiencia
ARAMIS20,MCD,Sufficiency,Faithfulness,higher,MAPLE,0.95,3.0,False,SHAP,mayor suficiencia
ARAMIS20,MCD,Sufficiency,Faithfulness,higher,SHAP,0.9824561403508772,1.0,True,SHAP,mayor suficiencia
ARAMIS20,VAE,AvgSensitivity,Sensitivity,lower,LIME,0.7525075480850338,1.0,True,LIME,menor sensibilidad media
ARAMIS20,VAE,AvgSensitivity,Sensitivity,lower,MAPLE,0.9886260764503152,2.0,False,LIME,menor sensibilidad media
ARAMIS20,VAE,AvgSensitivity,Sensitivity,lower,SHAP,2.0730656183285188,3.0,False,LIME,menor sensibilidad media
ARAMIS20,VAE,Completeness,Fidelity,higher,LIME,0.0,1.0,True,"LIME, MAPLE, SHAP",más completo
ARAMIS20,VAE,Completeness,Fidelity,higher,MAPLE,0.0,1.0,True,"LIME, MAPLE, SHAP",más completo
ARAMIS20,VAE,Completeness,Fidelity,higher,SHAP,0.0,1.0,True,"LIME, MAPLE, SHAP",más completo
ARAMIS20,VAE,Complexity,Complexity,lower,LIME,1.6448410855419537,3.0,False,MAPLE,explicaciones menos complejas
ARAMIS20,VAE,Complexity,Complexity,lower,MAPLE,1.5215854504088602,1.0,True,MAPLE,explicaciones menos complejas
ARAMIS20,VAE,Complexity,Complexity,lower,SHAP,1.599496764664702,2.0,False,MAPLE,explicaciones menos complejas
ARAMIS20,VAE,Consistency,Faithfulness,lower,LIME,0.9206349206203074,1.0,True,"LIME, MAPLE, SHAP",mayor consistencia
ARAMIS20,VAE,Consistency,Faithfulness,lower,MAPLE,0.9206349206203074,1.0,True,"LIME, MAPLE, SHAP",mayor consistencia
ARAMIS20,VAE,Consistency,Faithfulness,lower,SHAP,0.9206349206203074,1.0,True,"LIME, MAPLE, SHAP",mayor consistencia
ARAMIS20,VAE,Faithfulness,Faithfulness,higher,LIME,0.05290198366801345,2.0,False,MAPLE,mayor fidelidad
ARAMIS20,VAE,Faithfulness,Faithfulness,higher,MAPLE,0.16474117248659698,1.0,True,MAPLE,mayor fidelidad
ARAMIS20,VAE,Faithfulness,Faithfulness,higher,SHAP,-0.18606641490676834,3.0,False,MAPLE,mayor fidelidad
ARAMIS20,VAE,FaithfulnessEstimate,Faithfulness,higher,LIME,-0.1072977489010863,3.0,False,SHAP,mayor estimación de fidelidad
ARAMIS20,VAE,FaithfulnessEstimate,Faithfulness,higher,MAPLE,-0.080416484557565,2.0,False,SHAP,mayor estimación de fidelidad
ARAMIS20,VAE,FaithfulnessEstimate,Faithfulness,higher,SHAP,0.1225304943535282,1.0,True,SHAP,mayor estimación de fidelidad
ARAMIS20,VAE,LocalLipschitzEstimate,Robustness,lower,LIME,7.513402273931065,3.0,False,SHAP,mayor estabilidad local
ARAMIS20,VAE,LocalLipschitzEstimate,Robustness,lower,MAPLE,3.5430264623785366,2.0,False,SHAP,mayor estabilidad local
ARAMIS20,VAE,LocalLipschitzEstimate,Robustness,lower,SHAP,2.5080528661085095,1.0,True,SHAP,mayor estabilidad local
ARAMIS20,VAE,MaxSensitivity,Robustness,lower,LIME,1.3900403930838832,1.0,True,LIME,menor sensibilidad máxima
ARAMIS20,VAE,MaxSensitivity,Robustness,lower,MAPLE,2.067687962942088,2.0,False,LIME,menor sensibilidad máxima
ARAMIS20,VAE,MaxSensitivity,Robustness,lower,SHAP,5.077691383647304,3.0,False,LIME,menor sensibilidad máxima
ARAMIS20,VAE,Monotonicity,Faithfulness,higher,LIME,0.0,1.0,True,"LIME, MAPLE, SHAP",mayor monotonicidad
ARAMIS20,VAE,Monotonicity,Faithfulness,higher,MAPLE,0.0,1.0,True,"LIME, MAPLE, SHAP",mayor monotonicidad
ARAMIS20,VAE,Monotonicity,Faithfulness,higher,SHAP,0.0,1.0,True,"LIME, MAPLE, SHAP",mayor monotonicidad
ARAMIS20,VAE,MonotonicityCorrelation,Faithfulness,higher,LIME,0.0714285714285714,2.0,False,MAPLE,mayor correlación monotónica
ARAMIS20,VAE,MonotonicityCorrelation,Faithfulness,higher,MAPLE,0.3571428571428572,1.0,True,MAPLE,mayor correlación monotónica
ARAMIS20,VAE,MonotonicityCorrelation,Faithfulness,higher,SHAP,0.05357142857142855,3.0,False,MAPLE,mayor correlación monotónica
ARAMIS20,VAE,MonotonicityMetric,Faithfulness,higher,LIME,0.0,1.0,True,"LIME, MAPLE, SHAP",mayor cumplimiento de monotonicidad
ARAMIS20,VAE,MonotonicityMetric,Faithfulness,higher,MAPLE,0.0,1.0,True,"LIME, MAPLE, SHAP",mayor cumplimiento de monotonicidad
ARAMIS20,VAE,MonotonicityMetric,Faithfulness,higher,SHAP,0.0,1.0,True,"LIME, MAPLE, SHAP",mayor cumplimiento de monotonicidad
ARAMIS20,VAE,NonSensitivity,Fidelity,lower,LIME,0.0,1.0,True,"LIME, MAPLE, SHAP",menor sensibilidad a características irrelevantes
ARAMIS20,VAE,NonSensitivity,Fidelity,lower,MAPLE,0.0,1.0,True,"LIME, MAPLE, SHAP",menor sensibilidad a características irrelevantes
ARAMIS20,VAE,NonSensitivity,Fidelity,lower,SHAP,0.0,1.0,True,"LIME, MAPLE, SHAP",menor sensibilidad a características irrelevantes
ARAMIS20,VAE,RelativeInputStability,Robustness,lower,LIME,8.60613383875464,1.0,True,LIME,mayor estabilidad frente a cambios en la entrada
ARAMIS20,VAE,RelativeInputStability,Robustness,lower,MAPLE,20.969058883861912,3.0,False,LIME,mayor estabilidad frente a cambios en la entrada
ARAMIS20,VAE,RelativeInputStability,Robustness,lower,SHAP,20.53269444058442,2.0,False,LIME,mayor estabilidad frente a cambios en la entrada
ARAMIS20,VAE,RelativeOutputStability,Robustness,lower,LIME,355.18783424789234,1.0,True,LIME,mayor estabilidad relativa en la salida
ARAMIS20,VAE,RelativeOutputStability,Robustness,lower,MAPLE,929.9282768108347,3.0,False,LIME,mayor estabilidad relativa en la salida
ARAMIS20,VAE,RelativeOutputStability,Robustness,lower,SHAP,477.7786225350942,2.0,False,LIME,mayor estabilidad relativa en la salida
ARAMIS20,VAE,Sparseness,Complexity,higher,LIME,0.4182307274335201,3.0,False,MAPLE,atribuciones más concentradas
ARAMIS20,VAE,Sparseness,Complexity,higher,MAPLE,0.48053769309412153,1.0,True,MAPLE,atribuciones más concentradas
ARAMIS20,VAE,Sparseness,Complexity,higher,SHAP,0.4403677828163812,2.0,False,MAPLE,atribuciones más concentradas
ARAMIS20,VAE,Sufficiency,Faithfulness,higher,LIME,0.9473684210526316,3.0,False,SHAP,mayor suficiencia
ARAMIS20,VAE,Sufficiency,Faithfulness,higher,MAPLE,0.9666666666666668,2.0,False,SHAP,mayor suficiencia
ARAMIS20,VAE,Sufficiency,Faithfulness,higher,SHAP,1.0,1.0,True,SHAP,mayor suficiencia
MetroPT3,AutoEncoder,AvgSensitivity,Sensitivity,lower,LIME,1.1904218455273765,3.0,False,SHAP,menor sensibilidad media
MetroPT3,AutoEncoder,AvgSensitivity,Sensitivity,lower,MAPLE,1.0679665973524215,2.0,False,SHAP,menor sensibilidad media
MetroPT3,AutoEncoder,AvgSensitivity,Sensitivity,lower,SHAP,0.3624479031531299,1.0,True,SHAP,menor sensibilidad media
MetroPT3,AutoEncoder,Completeness,Fidelity,higher,LIME,0.0,1.0,True,"LIME, MAPLE, SHAP",más completo
MetroPT3,AutoEncoder,Completeness,Fidelity,higher,MAPLE,0.0,1.0,True,"LIME, MAPLE, SHAP",más completo
MetroPT3,AutoEncoder,Completeness,Fidelity,higher,SHAP,0.0,1.0,True,"LIME, MAPLE, SHAP",más completo
MetroPT3,AutoEncoder,Complexity,Complexity,lower,LIME,0.9600521171278884,1.0,True,LIME,explicaciones menos complejas
MetroPT3,AutoEncoder,Complexity,Complexity,lower,MAPLE,1.9921880321565817,3.0,False,LIME,explicaciones menos complejas
MetroPT3,AutoEncoder,Complexity,Complexity,lower,SHAP,1.4018757345902992,2.0,False,LIME,explicaciones menos complejas
MetroPT3,AutoEncoder,Consistency,Faithfulness,lower,LIME,0.9024390243682332,1.0,True,"LIME, MAPLE, SHAP",mayor consistencia
MetroPT3,AutoEncoder,Consistency,Faithfulness,lower,MAPLE,0.9024390243682332,1.0,True,"LIME, MAPLE, SHAP",mayor consistencia
MetroPT3,AutoEncoder,Consistency,Faithfulness,lower,SHAP,0.9024390243682332,1.0,True,"LIME, MAPLE, SHAP",mayor consistencia
MetroPT3,AutoEncoder,Faithfulness,Faithfulness,higher,LIME,-0.21783393777130233,2.0,False,MAPLE,mayor fidelidad
MetroPT3,AutoEncoder,Faithfulness,Faithfulness,higher,MAPLE,-0.19798015929403956,1.0,True,MAPLE,mayor fidelidad
MetroPT3,AutoEncoder,Faithfulness,Faithfulness,higher,SHAP,-0.7348332558182522,3.0,False,MAPLE,mayor fidelidad
MetroPT3,AutoEncoder,FaithfulnessEstimate,Faithfulness,higher,LIME,-0.0637650188787911,2.0,False,MAPLE,mayor estimación de fidelidad
MetroPT3,AutoEncoder,FaithfulnessEstimate,Faithfulness,higher,MAPLE,0.07625341352294776,1.0,True,MAPLE,mayor estimación de fidelidad
MetroPT3,AutoEncoder,FaithfulnessEstimate,Faithfulness,higher,SHAP,-0.1537761019403564,3.0,False,MAPLE,mayor estimación de fidelidad
MetroPT3,AutoEncoder,LocalLipschitzEstimate,Robustness,lower,LIME,11.819730498758235,3.0,False,SHAP,mayor estabilidad local
MetroPT3,AutoEncoder,LocalLipschitzEstimate,Robustness,lower,MAPLE,6.817074657574935,2.0,False,SHAP,mayor estabilidad local
MetroPT3,AutoEncoder,LocalLipschitzEstimate,Robustness,lower,SHAP,1.3917774682677178,1.0,True,SHAP,mayor estabilidad local
MetroPT3,AutoEncoder,MaxSensitivity,Robustness,lower,LIME,2.073257249419213,3.0,False,SHAP,menor sensibilidad máxima
MetroPT3,AutoEncoder,MaxSensitivity,Robustness,lower,MAPLE,1.549375508570928,2.0,False,SHAP,menor sensibilidad máxima
MetroPT3,AutoEncoder,MaxSensitivity,Robustness,lower,SHAP,0.6117930962074443,1.0,True,SHAP,menor sensibilidad máxima
MetroPT3,AutoEncoder,Monotonicity,Faithfulness,higher,LIME,1.0,1.0,True,"LIME, MAPLE, SHAP",mayor monotonicidad
MetroPT3,AutoEncoder,Monotonicity,Faithfulness,higher,MAPLE,1.0,1.0,True,"LIME, MAPLE, SHAP",mayor monotonicidad
MetroPT3,AutoEncoder,Monotonicity,Faithfulness,higher,SHAP,1.0,1.0,True,"LIME, MAPLE, SHAP",mayor monotonicidad
MetroPT3,AutoEncoder,MonotonicityCorrelation,Faithfulness,higher,LIME,0.2126038358234456,2.0,False,MAPLE,mayor correlación monotónica
MetroPT3,AutoEncoder,MonotonicityCorrelation,Faithfulness,higher,MAPLE,0.39999999999999997,1.0,True,MAPLE,mayor correlación monotónica
MetroPT3,AutoEncoder,MonotonicityCorrelation,Faithfulness,higher,SHAP,-0.0394492875225231,3.0,False,MAPLE,mayor correlación monotónica
MetroPT3,AutoEncoder,MonotonicityMetric,Faithfulness,higher,LIME,0.0,1.0,True,"LIME, MAPLE, SHAP",mayor cumplimiento de monotonicidad
MetroPT3,AutoEncoder,MonotonicityMetric,Faithfulness,higher,MAPLE,0.0,1.0,True,"LIME, MAPLE, SHAP",mayor cumplimiento de monotonicidad
MetroPT3,AutoEncoder,MonotonicityMetric,Faithfulness,higher,SHAP,0.0,1.0,True,"LIME, MAPLE, SHAP",mayor cumplimiento de monotonicidad
MetroPT3,AutoEncoder,NonSensitivity,Fidelity,lower,LIME,5.0,3.0,False,MAPLE,menor sensibilidad a características irrelevantes
MetroPT3,AutoEncoder,NonSensitivity,Fidelity,lower,MAPLE,2.0,1.0,True,MAPLE,menor sensibilidad a características irrelevantes
MetroPT3,AutoEncoder,NonSensitivity,Fidelity,lower,SHAP,3.5,2.0,False,MAPLE,menor sensibilidad a características irrelevantes
MetroPT3,AutoEncoder,RelativeInputStability,Robustness,lower,LIME,5.50809075873701,2.0,False,SHAP,mayor estabilidad frente a cambios en la entrada
MetroPT3,AutoEncoder,RelativeInputStability,Robustness,lower,MAPLE,24.785147795572428,3.0,False,SHAP,mayor estabilidad frente a cambios en la entrada
MetroPT3,AutoEncoder,RelativeInputStability,Robustness,lower,SHAP,1.7510997799841093,1.0,True,SHAP,mayor estabilidad frente a cambios en la entrada
MetroPT3,AutoEncoder,RelativeOutputStability,Robustness,lower,LIME,1928137.5070803463,2.0,False,SHAP,mayor estabilidad relativa en la salida
MetroPT3,AutoEncoder,RelativeOutputStability,Robustness,lower,MAPLE,6159299.742771005,3.0,False,SHAP,mayor estabilidad relativa en la salida
MetroPT3,AutoEncoder,RelativeOutputStability,Robustness,lower,SHAP,351168.04167138744,1.0,True,SHAP,mayor estabilidad relativa en la salida
MetroPT3,AutoEncoder,Sparseness,Complexity,higher,LIME,0.7825744193306593,1.0,True,LIME,atribuciones más concentradas
MetroPT3,AutoEncoder,Sparseness,Complexity,higher,MAPLE,0.42404210599713,3.0,False,LIME,atribuciones más concentradas
MetroPT3,AutoEncoder,Sparseness,Complexity,higher,SHAP,0.6852947094054187,2.0,False,LIME,atribuciones más concentradas
MetroPT3,AutoEncoder,Sufficiency,Faithfulness,higher,LIME,0.0,2.0,False,MAPLE,mayor suficiencia
MetroPT3,AutoEncoder,Sufficiency,Faithfulness,higher,MAPLE,0.9073684210526316,1.0,True,MAPLE,mayor suficiencia
MetroPT3,AutoEncoder,Sufficiency,Faithfulness,higher,SHAP,0.0,2.0,False,MAPLE,mayor suficiencia
MetroPT3,ECOD,AvgSensitivity,Sensitivity,lower,LIME,1.908616109319574,3.0,False,SHAP,menor sensibilidad media
MetroPT3,ECOD,AvgSensitivity,Sensitivity,lower,MAPLE,1.047378550014954,2.0,False,SHAP,menor sensibilidad media
MetroPT3,ECOD,AvgSensitivity,Sensitivity,lower,SHAP,0.5440708478906271,1.0,True,SHAP,menor sensibilidad media
MetroPT3,ECOD,Completeness,Fidelity,higher,LIME,0.0,1.0,True,"LIME, MAPLE, SHAP",más completo
MetroPT3,ECOD,Completeness,Fidelity,higher,MAPLE,0.0,1.0,True,"LIME, MAPLE, SHAP",más completo
MetroPT3,ECOD,Completeness,Fidelity,higher,SHAP,0.0,1.0,True,"LIME, MAPLE, SHAP",más completo
MetroPT3,ECOD,Complexity,Complexity,lower,LIME,1.5707289189734368,1.0,True,LIME,explicaciones menos complejas
MetroPT3,ECOD,Complexity,Complexity,lower,MAPLE,1.9037371990508858,2.0,False,LIME,explicaciones menos complejas
MetroPT3,ECOD,Complexity,Complexity,lower,SHAP,1.9137113257190537,3.0,False,LIME,explicaciones menos complejas
MetroPT3,ECOD,Consistency,Faithfulness,lower,LIME,0.6585365853497919,1.0,True,"LIME, MAPLE, SHAP",mayor consistencia
MetroPT3,ECOD,Consistency,Faithfulness,lower,MAPLE,0.6585365853497919,1.0,True,"LIME, MAPLE, SHAP",mayor consistencia
MetroPT3,ECOD,Consistency,Faithfulness,lower,SHAP,0.6585365853497919,1.0,True,"LIME, MAPLE, SHAP",mayor consistencia
MetroPT3,ECOD,Faithfulness,Faithfulness,higher,LIME,-0.4489638401379207,3.0,False,SHAP,mayor fidelidad
MetroPT3,ECOD,Faithfulness,Faithfulness,higher,MAPLE,-0.07082260652268685,2.0,False,SHAP,mayor fidelidad
MetroPT3,ECOD,Faithfulness,Faithfulness,higher,SHAP,-0.02682607713935385,1.0,True,SHAP,mayor fidelidad
MetroPT3,ECOD,FaithfulnessEstimate,Faithfulness,higher,LIME,-0.22536056529230086,3.0,False,SHAP,mayor estimación de fidelidad
MetroPT3,ECOD,FaithfulnessEstimate,Faithfulness,higher,MAPLE,0.07557666757069556,2.0,False,SHAP,mayor estimación de fidelidad
MetroPT3,ECOD,FaithfulnessEstimate,Faithfulness,higher,SHAP,0.08825880230813221,1.0,True,SHAP,mayor estimación de fidelidad
MetroPT3,ECOD,LocalLipschitzEstimate,Robustness,lower,LIME,8.901207062337523,3.0,False,MAPLE,mayor estabilidad local
MetroPT3,ECOD,LocalLipschitzEstimate,Robustness,lower,MAPLE,4.522273887782964,1.0,True,MAPLE,mayor estabilidad local
MetroPT3,ECOD,LocalLipschitzEstimate,Robustness,lower,SHAP,4.8175619580932185,2.0,False,MAPLE,mayor estabilidad local
MetroPT3,ECOD,MaxSensitivity,Robustness,lower,LIME,2.350927539759182,2.0,False,SHAP,menor sensibilidad máxima
MetroPT3,ECOD,MaxSensitivity,Robustness,lower,MAPLE,3.014908534955653,3.0,False,SHAP,menor sensibilidad máxima
MetroPT3,ECOD,MaxSensitivity,Robustness,lower,SHAP,0.8024155106426638,1.0,True,SHAP,menor sensibilidad máxima
MetroPT3,ECOD,Monotonicity,Faithfulness,higher,LIME,1.0,1.0,True,"LIME, MAPLE, SHAP",mayor monotonicidad
MetroPT3,ECOD,Monotonicity,Faithfulness,higher,MAPLE,1.0,1.0,True,"LIME, MAPLE, SHAP",mayor monotonicidad
MetroPT3,ECOD,Monotonicity,Faithfulness,higher,SHAP,1.0,1.0,True,"LIME, MAPLE, SHAP",mayor monotonicidad
MetroPT3,ECOD,MonotonicityCorrelation,Faithfulness,higher,LIME,-0.10630191791172275,2.0,False,MAPLE,mayor correlación monotónica
MetroPT3,ECOD,MonotonicityCorrelation,Faithfulness,higher,MAPLE,0.01215811087360125,1.0,True,MAPLE,mayor correlación monotónica
