timestamp,TP2,TP3,DV_pressure,Oil_temperature,Motor_current,Towers,LPS,Pressure_switch,Oil_level,Caudal_impulses
2020-07-30 09:00:00,0.17667140876073606,-0.03236006776641687,-0.012109084797442549,-0.00625766892266677,-0.1596800257271639,0.02314574423602922,-0.004325287674498357,-0.0005571831474522337,0.4258076438100048,-0.01719258145953617
2020-07-30 15:00:00,-0.006005110457422136,-0.03238562729218741,-0.0020024411097864236,-0.00923922680402356,0.048314831506608646,-0.015508591306050978,-0.003162072026845486,-0.0010637253357157483,0.4258076438100048,-0.007025111507522386
2020-07-31 02:00:00,-0.03270966431365052,0.09025109730038694,0.005545590265117695,-0.06128282721537248,0.0041397880388851505,0.10730375837228479,0.40205510770371145,-0.0003432127771272331,-0.0009551842467248051,-0.008247007913716797
2020-07-31 05:30:00,-0.015315633673416151,0.17608020898477705,-0.004307345395716755,-0.018567946553128323,0.04810697062568137,0.006887806238229266,0.40205510770371145,-0.00034032873991629575,-0.0010227965082880708,-0.00408568475996951
2020-08-05 07:30:00,-0.023206777417218438,-0.02553883504231616,-0.04591469156605503,0.0018843408623595292,0.08322381753949387,-0.028152491659724777,-0.004241796058326752,-0.0008431628112580969,-0.0034001818518969162,-0.03040909852358202
2020-08-05 19:00:00,-0.012141445026809583,-0.021075321923574197,0.03486405587157437,-0.009817048740778045,0.05303723684912354,-0.011707958240376182,-0.0025272378259111328,-0.0007476218016574387,0.4258076438100048,-0.0077574696006399435
2020-08-09 06:00:00,-0.01083527329134093,-0.01755400277633401,-0.028300733596022698,-0.015132295316676259,0.05460809458720173,-0.011546595870194354,-0.0014833619274490228,-0.0008178199256330121,0.4258076438100048,-0.008313308204190628
2020-08-09 11:00:00,-0.0220052774429198,-0.01138276763551438,-0.019851286242465127,0.0015247682519139438,0.05460809458720173,-0.010902005130322245,-0.0010702965201548897,-0.0008029328621855791,0.4258076438100048,-0.010032199102149475
2020-08-09 19:00:00,-0.01083527329134093,-0.005269405087716561,-0.006274522874799571,0.005598820000501603,0.05460809458720173,-0.01195457343595241,-0.0024706848794653347,-0.0007636376137724055,0.4258076438100048,-0.00764072734847876
2020-08-09 21:30:00,0.17711807703700533,-0.006389590058551997,-0.014735621539752497,-0.023440901851386142,-0.16228548426622003,0.02305624150044916,-0.004205323620694479,-0.0005413222520869176,0.4258076438100048,-0.016475278616469247
2020-08-11 06:00:00,-0.030231285839279753,-0.0348879570156531,-0.041734046491567374,-0.010840593471387439,0.057433329628513385,-0.02971881612966154,-0.004436630811660874,-0.0009589228078425577,-0.0038773384204666694,-0.028150041435589072
2020-08-15 22:00:00,-0.030231285839279753,-0.028821684712297,-0.01709724937314147,-0.03269110933329186,0.057433329628513385,-0.036796351756975036,-0.005373252422911229,-0.001074601056888655,-0.003872723204735175,-0.028644425817498653
2020-08-23 10:30:00,-0.01038195756291127,-0.01612851369863788,-0.007019011777684825,0.007882905225331305,0.05303723684912354,-0.011679618336871367,-0.002367393003257945,-0.0008340532099228026,0.4258076438100048,-0.0070212773326617794
2020-08-23 11:00:00,-0.01038195756291127,-0.01612851369863788,-0.007019011777684825,0.007882905225331305,0.05303723684912354,-0.011679618336871367,-0.002367393003257945,-0.0008340532099228026,0.4258076438100048,-0.0070212773326617794
2020-08-23 13:00:00,-0.01038195756291127,-0.01612851369863788,-0.007019011777684825,0.007882905225331305,0.05303723684912354,-0.011679618336871367,-0.002367393003257945,-0.0008340532099228026,0.4258076438100048,-0.0070212773326617794
2020-08-26 03:00:00,-0.04787331532923306,-0.02559851478188349,-0.046328370793291815,0.005380139835380687,0.06922679479312366,-0.03199496573750982,-0.0034805192714477406,-0.0008518081625409485,-0.003504076912995202,-0.03147760055559745
2020-08-26 04:00:00,-0.023074256291774314,-0.02628245720593045,-0.036554619437029354,-0.030567927272255213,0.09237855954734323,-0.02881018464697549,-0.0050082564101661675,-0.0011479762890374556,-0.003323183747397887,-0.02335266281864601
2020-08-26 05:30:00,-0.013773029839817319,0.10562116444046199,-0.03559379834394916,-0.03761959932370312,-0.011926542419106623,-0.02804799671553726,-0.0043947140627493275,-0.0012250379941254885,-0.003147894883544028,-0.022445214862074528
2020-08-28 03:00:00,-0.030231285839279753,-0.03229142440479081,-0.04484624571967725,-0.015297400756189405,0.057433329628513385,-0.030729771842152476,-0.004071811512352794,-0.0009994657975782445,-0.0039057107036415684,-0.024627626508566654
2020-08-28 03:30:00,-0.03308152518079335,-0.028411579198918596,-0.037596833324517964,-0.024811602929466797,0.057433329628513385,-0.032650277994927396,-0.0035321550763916937,-0.0009891270549460957,-0.0038085120795855743,-0.030201799058764744
2020-08-29 13:30:00,-0.029726021764798577,-0.02753763118982344,-0.021708412910172448,-0.037035237502294815,0.09595259089058772,-0.03496678092606206,-0.005966649250984071,-0.001299984033970067,-0.0036176473476425552,-0.023544134697410124
2020-08-29 14:30:00,-0.03239323990338319,-0.01779851074005917,-0.022294795801808653,-0.033598161684890424,0.05669264004436764,-0.038983935361157185,-0.0050095183359276235,-0.0010203696507945711,-0.003724734466471036,-0.030001830634596473
2020-08-29 15:00:00,-0.019394734314258644,-0.03256617722794897,-0.03257737937327991,-0.0034674063416677003,0.05669264004436764,-0.03552589420391411,-0.005469516830256843,-0.0009052165659388656,-0.003594729816494252,-0.031112587785003434
